timestamp,Open,High,Low,target,Volume,item_id
1997-04-08,46.843570140288335,47.24739402080806,46.67050276292274,47.18970489501953,1822700,2
1997-04-09,47.3819944684194,47.41083902674027,46.67049536317121,46.80510330200195,2453200,3
1997-04-10,46.8243236895689,47.10315436451705,46.574337567201596,46.63202667236328,1996500,4
1997-04-11,46.18976781152988,46.34360550615613,45.151363372802734,45.151363372802734,4221600,5
1997-04-14,45.37250491625423,45.8147882869149,45.112903807388186,45.75709915161133,3988500,1
1997-04-15,46.30513979068472,46.54551115587723,45.843626769515105,46.53589630126953,2760400,2
1997-04-16,46.382052309372845,47.141625719911914,46.30513348298914,47.07432174682617,2273300,3
1997-04-17,47.074319916147005,47.38199520971659,46.76664462257742,46.882022857666016,1386000,4
1997-04-18,47.26662683292311,47.3723902371465,46.92049205546476,47.112789154052734,1702100,5
1997-04-21,47.22815682404141,47.32430535177765,46.43973889660424,46.80510330200195,2809400,1
1997-04-22,46.83394439313879,47.83388900756837,46.76664042870603,47.83388900756836,3215000,2
1997-04-23,47.78582853294281,48.016585048997264,47.49738288787474,47.88197708129883,2047700,3
1997-04-24,48.02619572243946,48.170418532416754,47.30508167255298,47.6416015625,2689900,4
1997-04-25,47.420468172670724,47.507001873715744,47.0262590901323,47.093563079833984,1606200,5
1997-04-28,47.07431870648314,47.881966331349275,46.99739988506732,47.55506134033203,1666500,1
1997-04-29,48.362715559256216,49.09344446233842,48.18003333348567,49.05498504638672,3197400,2
1997-04-30,48.76654534966882,49.65111202399246,48.74731563935743,49.28574752807617,3372200,3
1997-05-01,49.36266200691461,49.55495909303426,48.80500045716762,49.22805404663086,2149500,4
1997-05-02,49.40114088197534,50.25686325225478,49.266532868672954,50.112640380859375,1448300,5
1997-05-05,50.247236466300535,51.42024887519619,50.02609478265628,51.30487060546875,3636200,1
1997-05-06,51.05488400126612,51.362559385077894,50.766438328942584,51.26641082763672,1721100,2
1997-05-07,51.07411488726095,51.07411488726095,50.093399578808274,50.15108871459961,2327200,3
1997-05-08,50.03571359964155,51.20872610140101,49.95879474706715,50.49722671508789,2923700,4
1997-05-09,51.054872420479775,51.151020956111566,50.247224721172756,50.843345642089844,2558200,5
1997-05-12,51.03567320959908,51.843321391514365,50.99721377236502,51.689483642578125,2357900,1
1997-05-13,51.65100701566859,51.7471555767551,51.08373050525824,51.47793960571289,1195100,2
1997-05-14,51.83370550526868,51.997158110275095,51.34334769024945,51.57410430908203,2772000,3
1997-05-15,51.57408462524413,52.05482739766438,51.39140237172444,51.92021942138672,884100,4
1997-05-16,51.7663905007294,51.88176878564931,51.074120791209985,51.2087287902832,1934200,5
1997-05-19,51.26641552067124,51.63178007239395,51.11257781468273,51.36256408691406,1375800,1
1997-05-20,51.247165022273876,52.112501767490514,50.92026002963649,51.9778938293457,1756400,2
1997-05-21,52.11252749297723,52.295209784926776,51.47794689988931,51.86254119873047,1208000,3
1997-05-22,51.920240265982486,51.97792942183358,51.4202675819397,51.689483642578125,907600,4
1997-05-23,51.92021413171067,52.43941627302778,51.78560616914698,52.17020034790039,644400,5
1997-05-27,51.920231218380025,52.6317306832245,51.85292721494879,52.381744384765625,1531000,2
1997-05-28,52.38174239022592,52.58365439283141,52.006762956815706,52.372127532958984,716700,3
1997-05-29,52.36250986960456,52.45865843712128,51.99714531304103,52.064449310302734,1282700,4
1997-05-30,51.208717011617956,52.65094524138564,51.15102788242724,52.40095901489258,2143300,5
1997-06-02,52.51633510877846,52.61248365346682,52.13174093002505,52.17020034790039,1479100,1
1997-06-03,51.939457464500286,52.57403802589552,51.90099803653694,51.99714660644531,1562100,2
1997-06-04,52.01638725588649,52.15099528205699,51.73755634453331,51.93946838378906,1063100,3
1997-06-05,52.05481792577999,52.49710119592884,51.94905453509222,52.131736755371094,1180800,4
1997-06-06,52.05484602799809,53.18939937696443,52.05484602799809,53.15093994140625,1511100,5
1997-06-09,53.189371376779114,53.45858728396455,53.13168225381081,53.420127868652344,1823400,1
1997-06-10,53.43938764609449,53.78552257867084,53.22786074285338,53.58361053466797,1217500,2
1997-06-11,53.5354898127014,53.78547593610841,53.429726452798434,53.70855712890625,1673800,3
1997-06-12,54.07394274653658,54.76621228383221,53.881645652843346,54.74698257446289,4273300,4
1997-06-13,54.804668406583176,55.381559652968264,54.708519865518994,55.208492279052734,2132900,5
1997-06-16,55.22771835327149,55.38155600885163,55.05465099074383,55.227718353271484,800400,1
1997-06-17,55.0354395910287,55.52579728130516,54.727764177521905,55.15081787109375,2048100,2
1997-06-18,54.84314831893206,55.150823765321576,54.74699974193533,54.958526611328125,1971900,3
1997-06-19,55.14120830849652,55.689255191423165,54.99698544456846,55.52580261230469,2029900,4
1997-06-20,55.558604018342606,55.80956366123297,55.28833978753761,55.33660125732422,1396900,5
1997-06-23,55.230427747118846,55.53930116339074,53.95632490499726,53.99493408203125,3991500,1
1997-06-24,54.516149236234824,55.51998767826181,54.36171255284606,55.36555099487305,4895100,2
1997-06-25,55.27869426333503,55.75165672516555,54.323117044534584,54.97947311401367,4708900,3
1997-06-26,54.882943102904584,55.3655577977947,54.1686733544672,54.70920181274414,2569900,4
1997-06-27,54.96017519476544,55.42348541769286,54.78643386116765,54.921566009521484,2617900,5
1997-06-30,54.92153175148826,55.26901420193705,54.28448059233216,54.554744720458984,2384900,1
1997-07-01,54.670632137206525,55.326988596480895,54.60306603110475,55.191856384277344,1749000,2
1997-07-02,55.326956544838026,56.09914016723633,55.114606048678496,56.09914016723633,1961800,3
1997-07-03,56.75552935318646,56.92927076957377,56.50456952951591,56.87135696411133,2539100,4
1997-07-07,57.06433169831954,57.14155000914271,56.15701654614735,56.29214859008789,1158600,1
1997-07-08,56.369353041429584,56.94849023021139,56.33074389551079,56.880924224853516,3396500,2
1997-07-09,57.02578116150531,57.0643903566045,55.61654554038483,56.253597259521484,5390300,3
1997-07-10,56.29216618044286,56.73617160642029,55.8964222138108,56.5045166015625,2072200,4
1997-07-11,56.58176992959947,56.94855724746449,56.44663775985972,56.69759750366211,2258900,5
1997-07-14,56.76518165409687,57.02579377867782,56.35013271494942,56.87135696411133,3186400,1
1997-07-15,57.02576796439241,57.30568456408221,56.504543951176906,57.1609001159668,2983100,2
1997-07-16,57.5276845550537,58.126126911163325,57.382900114059446,57.91377639770508,2621300,3
1997-07-17,57.83656088159711,57.95238844010498,57.31533686831169,57.624210357666016,1794800,4
1997-07-18,57.46012534422763,57.58560520807358,56.25358819186269,56.398372650146484,3961900,5
1997-07-21,56.38870779999636,56.581753701399975,56.02192058732949,56.40801239013672,3810300,1
1997-07-22,56.63967067326163,57.94273058138881,56.60106149079859,57.90412139892578,4243400,2
1997-07-23,58.02959916398331,58.367429498437644,57.7786394869601,57.855857849121094,3204300,3
1997-07-24,58.02958714419606,58.23228530288337,57.257403682530104,58.1261100769043,4152700,4
1997-07-25,58.41569868184752,58.57013542654507,57.83656088923172,58.087520599365234,2364800,5
1997-07-28,58.22261895299315,58.41566477180281,57.75930898784997,58.04887771606445,2794700,1
1997-07-29,57.83656973075424,58.357793823788406,57.711089856505275,58.241966247558594,2737100,2
1997-07-30,58.37707187666333,59.07203701805218,58.31915811488092,58.93690490722656,4839800,3
1997-07-31,58.93692302641322,59.32301489032683,58.705267908065046,58.87900924682617,2138700,4
1997-08-01,58.99482912888567,59.129961263670424,57.952381231974734,58.64734649658203,7077700,5
1997-08-04,58.550824830975095,59.023787313124416,58.31916973767747,58.80178451538086,2339500,1
1997-08-05,58.74385487814275,59.11064201014561,58.62802736277342,58.84037780761719,1466700,2
1997-08-06,58.95623362696679,59.63189445766222,58.72457848501408,59.323020935058594,2478200,3
1997-08-07,59.61258378826204,59.68980216104477,58.76318168765209,58.87900924682617,3641900,4
1997-08-08,58.261266746674195,58.53153107220548,57.08368647114499,57.68212890625,7113100,5
1997-08-11,57.913761835953714,58.241939819690785,57.21879669392227,58.106807708740234,6355900,1
1997-08-12,58.20333811175896,58.40603630418797,57.1222810854709,57.18019485473633,6132500,2
1997-08-13,57.87517651210104,57.971699488271994,56.504550250473564,57.0064697265625,6982300,3
1997-08-14,57.508341576888974,57.64347363161815,56.658940090019854,57.218772888183594,3462700,4
1997-08-15,56.90993385301664,56.90993385301664,55.365566584278056,55.46208953857422,4907100,5
1997-08-18,55.82889069819231,56.69759750366211,55.19183904084779,56.69759750366211,5638900,1
1997-08-19,56.96783587475972,57.39253678605919,56.54313496346026,57.35392761230469,3802800,2
1997-08-20,57.41186705318623,58.2612692557216,57.20916880030847,58.222660064697266,3564600,3
1997-08-21,58.145441473073504,58.222659854843855,56.890642769305316,57.19951629638672,5392600,4
1997-08-22,56.214965366979136,57.286370098389625,55.944701110407124,57.18019485473633,8087800,5
1997-08-25,57.31537075941137,57.70146284940404,56.73623262442237,56.96788787841797,3888000,1
1997-08-26,56.83270350789983,57.180186070108455,56.031563156141054,56.12808609008789,4290000,2
1997-08-27,56.21499403211806,56.81343661968525,55.848206639738166,56.4659538269043,5484300,3
1997-08-28,56.330779240003494,56.794089281730734,55.5972050072687,55.60685729980469,4287900,4
1997-08-29,55.67443596508822,56.28253053266807,55.42347630227749,55.82887268066406,2652300,5
1997-09-02,56.02191584715489,57.6724581644987,55.96400208163405,57.64350128173828,7294000,2
1997-09-03,57.63386169073959,58.068215027883,57.296031317405834,57.33464050292969,2812500,3
1997-09-04,57.489103545070535,57.8945001785314,57.29605752913678,57.701454162597656,2473700,4
1997-09-05,58.0488907177763,58.33845951084801,57.19948892476594,57.53731918334961,3663300,5
1997-09-08,57.89445571427913,58.06819699518228,57.643496086307934,57.78828048706055,803500,1
1997-09-09,57.5855828108493,58.24193876645402,57.39253694155379,57.817237854003906,1885200,2
1997-09-10,57.52766153652271,57.759316549421456,56.62034606933594,56.62034606933594,3623700,3
1997-09-11,56.69760170662705,56.77482009505964,55.751676448327856,56.330814361572266,7055900,4
1997-09-12,56.83270183389545,57.431144006738776,56.17634590238986,57.23809814453125,6708000,5
1997-09-15,57.238120716971316,57.643517187479375,56.948551809465556,57.141597747802734,2060500,1
1997-09-16,57.64351653046882,58.85970592813109,57.469775187945636,58.57013702392578,6979000,2
1997-09-17,58.91761970897215,58.9948380834269,58.37709108778892,58.57013702392578,2220000,3
1997-09-18,58.68596616869564,59.53536831061098,58.6666615745612,58.82109832763672,5045400,4
1997-09-19,58.68808085508387,59.12402731240952,58.53307767025697,58.92058563232422,1566400,5
1997-09-22,59.21123012146037,59.647176678310124,59.03685149872046,59.24998092651367,3259000,1
1997-09-23,59.24998490161871,59.33717421883823,58.74622440212816,58.978729248046875,1872800,2
1997-09-24,59.133719546307624,59.58904143665436,58.45558056068484,58.49433135986328,2793100,3
1997-09-25,58.43623601443931,58.74624257154509,58.04872781805709,58.08747863769531,6327800,4
1997-09-26,58.55243628347626,58.78494099406584,58.397433143083205,58.57181167602539,3995800,5
1997-09-29,58.591224320437924,59.249988085945496,58.37809486689136,59.13373565673828,2065000,1
1997-09-30,58.90121035544288,59.32746911459411,58.51370239257812,58.513702392578125,4137600,2
1997-10-01,59.05622199563419,59.40497921214384,58.765590981876144,59.288726806640625,3567500,3
1997-10-02,59.23061020497498,59.63749369019071,59.09498237656974,59.61811828613281,2577500,4
1997-10-03,60.43189771524242,60.606276387713464,59.11436996768344,59.91844940185547,6499900,5
1997-10-06,60.33499200651204,60.51905829554924,60.083111821513754,60.315616607666016,2272100,1
1997-10-07,60.47062664893993,61.071264081210714,60.26718493800949,60.87751007080078,1832800,2
1997-10-08,60.984087063716004,60.993774766188395,59.9765660065871,60.451263427734375,4439400,3
1997-10-09,60.00562002329858,60.51906817654928,59.6568627871283,60.23812484741211,3607600,4
1997-10-10,59.71499395555065,60.13156513337166,59.67624314831149,60.063751220703125,2858100,5
1997-10-13,60.3543614526737,60.48030153275151,59.966853513972744,60.121856689453125,1760300,1
1997-10-14,60.431870154498775,60.45124555371471,59.637478786645474,60.141239166259766,2235700,2
1997-10-15,59.71496904254306,60.179978535411664,59.695593647006866,60.00559997558594,2601700,3
1997-10-16,60.334989652858944,60.45124204140009,58.901210194184706,59.05621337890625,9488100,4
1997-10-17,58.91092278604125,59.13373995822986,57.661209081157295,58.45560073852539,8151300,5
1997-10-20,58.804341783710555,59.36622841030943,58.378082963532094,59.288726806640625,3636400,1
1997-10-21,59.65683633101486,60.451227461112815,59.540583970512714,60.4415397644043,5225400,2
1997-10-22,60.35441350921503,60.38347662968496,59.85065275440296,60.04440689086914,4485200,3
1997-10-23,58.86247253417969,59.36623299694752,58.45558908348259,58.86247253417969,8054100,4
1997-10-24,59.61812245592158,59.61812245592158,58.077777725584966,58.281219482421875,6778700,5
1997-10-27,57.67086119976523,58.24243533226752,53.84422082114818,54.057350158691406,10840700,1
1997-10-28,52.31362022573121,57.583733078101176,52.31362022573121,57.176849365234375,19548000,2
1997-10-29,57.35117511444662,58.12619099437157,56.59553463151979,57.021793365478516,10134400,3
1997-10-30,56.18867191529423,57.389946970035005,55.646160600250006,55.762413024902344,9772900,4
1997-10-31,56.92496799694302,57.35122711741026,56.072449756008545,57.07997131347656,7072700,5
1997-11-03,57.77745894168286,58.51372434737835,57.583704887552464,58.281219482421875,5548500,1
1997-11-04,58.20371786076972,58.55247515820442,57.835585157921976,58.281219482421875,3455700,2
1997-11-05,58.39743586515574,59.075574635985355,58.18430653718072,58.474937438964844,4774900,3
1997-11-06,58.30060145233626,58.494355528282874,57.97121952322701,58.25216293334961,3679800,4
1997-11-07,57.273690716885206,57.816201995664905,56.69242863247839,57.6224479675293,10606800,5
1997-11-10,58.048697630349295,58.18432542855104,57.04117684370772,57.273681640625,4347900,1
1997-11-11,57.46743891035175,57.69994372050827,57.060555492577855,57.293060302734375,3212400,2
1997-11-12,56.80869015013974,57.486829357252596,56.03367391343933,56.111175537109375,6775300,3
1997-11-13,56.711778349905615,57.13803701874672,55.8592610122234,56.92490768432617,8589600,4
1997-11-14,57.23493392360219,57.903385250739724,56.798987405903794,57.69994354248047,5827900,5
1997-11-17,58.513725650534546,59.09498782587099,58.300596186244526,58.76560592651367,5149900,1
1997-11-18,58.78497281292851,58.959351440257564,58.213398423349936,58.397464752197266,3433600,2
1997-11-19,58.08745383019887,58.93997149815375,57.50619178386599,58.68809127807617,4387900,3
1997-11-20,59.094972129759746,59.85061275699274,59.075596729061466,59.5793571472168,4822700,4
1997-11-21,59.90872735508961,60.02497973676184,59.30809004978308,59.986228942871094,5436500,5
1997-11-24,59.521246659128295,59.73437612307699,58.66872880333349,58.9012336730957,4337200,1
1997-11-25,59.288718155988555,59.40497054452971,58.68808081519259,59.05621337890625,4525000,2
1997-11-26,59.44374699416331,59.511560916744656,59.09498967803067,59.23061752319336,2681100,3
1997-11-28,59.36622841030943,59.67623482498468,59.26935140572342,59.288726806640625,1564700,5
1997-12-01,59.65686143435806,60.81938552856446,59.540609024937424,60.81938552856445,4850900,1
1997-12-02,60.567515857403095,60.751582204378565,60.29626018817608,60.451263427734375,1974900,2
1997-12-03,60.528760037737634,61.090646734630845,60.06375035755015,60.62563705444336,3302500,3
1997-12-04,61.07127301294835,61.20690084007102,60.37375847346036,60.56751251220703,2872500,4
1997-12-05,60.37375158429221,61.381272470808,60.21874837098209,61.34252166748047,3458800,5
1997-12-08,61.36191355355148,61.3812889604203,60.91627919556863,61.16815948486328,2289200,1
1997-12-09,60.896883869110354,61.129388675483035,60.52875125902028,60.80000686645508,1703000,2
1997-12-10,60.49001161678931,60.66439025373713,59.81187247310333,60.27688217163086,3558400,3
1997-12-11,59.714990587153416,59.88936920989332,59.094977706300426,59.24998092651367,5072800,4
1997-12-12,59.792508053094856,59.83125886842414,58.84311307752724,59.366249084472656,4478400,5
1997-12-15,59.676268693125884,60.20909252074308,59.44376375016565,59.96689987182617,4674700,1
1997-12-16,60.27686144804909,60.64499399948365,60.06373207616592,60.33498764038086,2885800,2
1997-12-17,60.664401423169224,60.68377683084191,59.95719904311631,60.0250129699707,2236300,3
1997-12-18,60.10250845291158,60.10250845291158,59.03686113991669,59.44374465942383,4658300,4
1997-12-19,58.84381541709007,59.680272958556145,57.50159285055149,58.99943542480469,8556000,5
1997-12-22,59.40793241083768,59.699719898120776,58.86326243457591,59.378753662109375,5136800,1
1997-12-23,59.40795533254673,59.52467037249279,58.2213524264284,58.3186149597168,4436500,2
1997-12-24,58.78547597242542,58.78547597242542,58.04628070870862,58.1435432434082,2019200,3
1997-12-26,58.590942113330385,58.590942113330385,58.143534520831516,58.3769645690918,941800,5
1997-12-29,58.88272184110156,59.58301189273011,58.78545933393092,59.524654388427734,2080000,1
1997-12-30,59.71916767007443,60.53617256979531,59.660810177237224,60.4583625793457,3616000,2
1997-12-31,60.30276053502955,60.76962061659106,60.18604551463917,60.41947555541992,4359500,3
1998-01-02,60.57508906548333,60.78906657984439,60.08877653284458,60.730709075927734,2360900,5
1998-01-05,60.905791147633764,61.27538873045236,60.244405999432054,60.866886138916016,4191800,1
1998-01-06,60.53616220016454,60.5556146944448,59.87477739463575,59.894229888916016,3154900,2
1998-01-07,59.816428129828246,60.20547806888404,59.271758215150136,60.04985809326172,4424200,3
1998-01-08,59.95260941997852,59.95260941997852,59.36903437695472,59.524654388427734,3831000,4
1998-01-09,59.29122749178815,59.44684751145164,57.209809728789025,57.46269226074219,10258800,5
1998-01-12,56.72348878231454,58.629833741390954,56.58732128523766,58.513118743896484,12097900,1
1998-01-13,58.902195419561664,59.36905562103772,58.6493128104288,59.33015060424805,5224900,2
1998-01-14,59.563569203369305,59.73864174511663,58.960541559572945,59.602474212646484,3770400,3
1998-01-15,59.446864201086065,59.60248426443969,59.01890902686358,59.1064453125,2875400,4
1998-01-16,59.913701200392396,60.18603620584873,59.54410369298738,59.952606201171875,4374800,5
1998-01-20,60.186036910133794,61.01276818637189,60.06932190642959,60.92523193359375,5091700,2
1998-01-21,60.516732059087694,60.808519581069795,59.8553470092616,60.34165954589844,4699400,3
1998-01-22,59.855332902358356,60.30274033061778,59.68026043043076,59.80670166015625,4543400,4
1998-01-23,60.069337607517305,60.24441015883455,59.13561733382532,59.71919250488281,6350300,5
1998-01-26,59.99154183140324,60.215245700100105,59.38851401143777,59.680301666259766,4362900,1
1998-01-27,59.64139617447239,60.69183172353355,59.5441336236334,60.283329010009766,7044200,2
1998-01-28,60.633432186408506,61.07111336196006,60.497264709570246,60.82795715332031,4268600,3
1998-01-29,60.90577838499734,61.97566590054344,60.73070588245343,61.158660888671875,8007700,4
1998-01-30,61.48934682978238,61.606061819019544,61.003034374627504,61.19755935668945,3649100,5
1998-02-02,62.18966156874245,62.559259182069354,62.09239903891959,62.20911407470703,5756300,1
1998-02-03,62.248013080239375,62.75377818651632,62.072940543451196,62.675968170166016,2759600,2
1998-02-04,62.42307203256098,62.96774202848236,62.2090945341633,62.59814453125,3374000,3
1998-02-05,63.06500342117613,63.24007591679321,62.26745094114275,62.55923843383789,5076200,4
1998-02-06,62.87047153674662,63.25952148437501,62.67594656293243,63.259521484375,5701200,5
1998-02-09,63.31787480133914,63.33732729743786,62.69539492618004,63.04553985595703,2322200,1
1998-02-10,63.14280230142084,63.784734672322536,62.98718233271741,63.64856719970703,3660400,2
1998-02-11,63.55132021806261,63.70694022471841,63.30816395766292,63.59022521972656,4073200,3
1998-02-12,63.31790915938583,64.0765569188992,62.79269147972272,63.862579345703125,5024700,4
1998-02-13,63.60967688700732,63.81392814306652,63.41515188123665,63.49296188354492,2101300,5
1998-02-17,63.99868977942118,64.1737621830731,63.590187504233384,63.80416488647461,3055500,2
1998-02-18,63.68749673618651,64.41696562061136,63.668044232601844,64.38778686523438,3007400,3
1998-02-19,64.27104408768152,64.36830656360114,63.95980416473875,64.0473403930664,3387800,4
1998-02-20,64.2127086396745,64.56285367315348,63.7263960931759,64.5239486694336,3707000,5
1998-02-23,64.8935399510839,64.8935399510839,64.32941745150913,64.77682495117188,3227800,1
1998-02-24,64.67957496643066,64.79628998892649,64.07654735020229,64.27107238769531,3386800,2
1998-02-25,64.58229865514643,65.28258864056369,64.50448865676674,65.06861114501953,3481800,3
1998-02-26,65.01027727523967,65.49658994187074,64.85465722191773,65.438232421875,3187600,4
1998-02-27,65.3409698885488,65.69111500852316,65.0686347952354,65.438232421875,3442900,5
1998-03-02,65.51604820980997,65.82728834382331,65.12699804229328,65.30207061767578,4252300,1
1998-03-03,65.06862612132213,65.74946376384717,65.06862612132213,65.6716537475586,3349200,2
1998-03-04,65.41879360492413,65.6133187122834,65.01029087946965,65.24372100830078,4404100,3
1998-03-05,64.42666281586199,65.01023766020856,64.2126853729349,64.64064025878906,7268000,4
1998-03-06,65.08808991648806,65.94400024414062,65.01027988670147,65.94400024414062,6896300,5
1998-03-09,65.69106539132822,66.1190202147245,65.5159929635752,65.71051788330078,3362800,1
1998-03-10,66.11903797272713,66.50808791666786,65.9439654979538,66.33301544189453,5481900,2
1998-03-11,66.58589909915958,66.79987657216301,66.46918411388498,66.64425659179688,3439600,3
1998-03-12,66.6637205767077,66.97496059107226,66.2941230596498,66.9166030883789,3191300,4
1998-03-13,67.13059455464176,67.22785707935148,66.52756690144156,66.66373443603516,2879400,5
1998-03-16,67.13057849478777,67.4612709996882,66.93605349190516,67.38346099853516,3223600,1
1998-03-17,67.42236766474784,67.57798767089844,67.0138651486025,67.57798767089844,4581900,2
1998-03-18,67.38346405510646,67.83087158203125,67.24729654691197,67.83087158203125,1944100,3
1998-03-19,67.83085557034141,68.08373802586605,67.63633060455322,68.00592803955078,2554800,4
1998-03-20,68.39643064375217,68.78659853105253,67.96724596772178,68.59151458740234,3123300,5
1998-03-23,68.49395760435063,68.86461701605175,68.2988737034553,68.43543243408203,4453100,1
1998-03-24,68.7085642407613,69.17676570066428,68.63053066411081,69.02069854736328,3333600,2
1998-03-25,69.54744104696503,69.62547464140764,68.16234474560893,68.76710510253906,4597600,3
1998-03-26,68.59152197425013,69.13775707529649,68.43545480252259,68.72808074951172,3333500,4
1998-03-27,69.13773447730522,69.15724286739476,68.04526463229136,68.43543243408203,2611300,5
1998-03-30,68.43545539190072,68.72808134140999,68.02577906258774,68.39643859863281,3108700,1
1998-03-31,68.76707478231026,69.41085165261273,68.51346571219109,68.6305160522461,5926500,2
1998-04-01,68.86461972955016,69.34257530557677,68.29887639466149,69.18650817871094,2929000,3
1998-04-02,69.25477510715628,70.07412737602968,69.13772478303152,69.93756866455078,3920900,4
1998-04-03,70.13267491679703,70.42530082048326,69.82054061953173,70.28874206542969,3787600,5
1998-04-06,70.69840379233592,70.77643735060562,69.72298431396484,69.72298431396484,4550500,1
1998-04-07,69.7619940787302,69.87904440436564,68.76706631082884,69.25477600097656,5583700,2
1998-04-08,69.43036739360173,69.46938417775098,68.5134729660942,68.8646240234375,4854800,3
1998-04-09,69.0206903175667,69.4693833298064,69.00118192573021,69.41085815429688,4481200,4
1998-04-13,69.52789347927089,69.52789347927089,68.66952442397124,69.21575927734375,4350200,1
1998-04-14,69.37183319142972,69.80101776123047,69.23527446467494,69.80101776123047,3279100,2
1998-04-15,69.89856705086154,69.99610900878906,69.39134886963843,69.99610900878906,3867200,3
1998-04-16,69.48889974732892,69.6059501118668,68.98168150099805,69.17676544189453,7177900,4
1998-04-17,69.11823876389148,70.19120041560303,68.94266322088414,70.09365844726562,5688800,5
1998-04-20,69.9181057732461,70.2692569741162,69.84007217305275,70.07417297363281,3688300,1
1998-04-21,70.19116948297658,70.63986233959372,69.85952693678131,70.40576171875,4573200,2
1998-04-22,70.46433232969657,70.81548348748575,70.42531553438666,70.60089111328125,2386100,3
1998-04-23,70.3082510658673,70.54235179083689,69.76201604093825,69.91808319091797,5062000,4
1998-04-24,69.762017264584,70.21071032864592,68.8841395305498,69.17676544189453,11039700,5
1998-04-27,68.27939684002452,68.47448083099601,67.18692649058413,67.86972045898438,14510200,1
1998-04-28,68.53299078669572,68.55249918145425,67.49904586449394,67.77216339111328,6511400,2
1998-04-29,68.06476569461985,68.65001733429844,67.69410632282342,68.24034118652344,7703100,3
1998-04-30,69.02069774438182,69.86931288058324,68.9231557747035,69.50840759277344,8684500,4
1998-05-01,69.76201543879449,70.28874206542969,69.48889792868735,70.28874206542969,4008800,5
